Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2007-01-04,1.8737499713897705,1.8737499713897705,1.8113000392913818,1.8113000392913818,1.8113000392913818,17932
2007-01-05,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1001
2007-01-08,1.8737499713897705,1.8737499713897705,1.7488399744033813,1.8113000392913818,1.8113000392913818,16171
2007-01-09,1.7488399744033813,1.7488399744033813,1.6863800287246704,1.7488399744033813,1.7488399744033813,21679
2007-01-10,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,2802
2007-01-11,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2007-01-12,1.62391996383667,1.8737499713897705,1.62391996383667,1.8737499713897705,1.8737499713897705,15530
2007-01-16,1.936210036277771,1.998669981956482,1.8113000392913818,1.936210036277771,1.936210036277771,13129
2007-01-17,1.8737499713897705,1.998669981956482,1.7488399744033813,1.998669981956482,1.998669981956482,15130
2007-01-18,1.998669981956482,1.998669981956482,1.8737499713897705,1.936210036277771,1.936210036277771,7125
2007-01-19,1.8737499713897705,1.998669981956482,1.8737499713897705,1.998669981956482,1.998669981956482,38050
2007-01-22,1.998669981956482,2.1235899925231934,1.936210036277771,2.1235899925231934,2.1235899925231934,30020
2007-01-23,2.248500108718872,2.435879945755005,2.1235899925231934,2.435879945755005,2.435879945755005,249664
2007-01-24,2.498339891433716,2.498339891433716,2.248500108718872,2.248500108718872,2.248500108718872,188954
2007-01-25,2.310960054397583,2.9980099201202393,2.248500108718872,2.7481698989868164,2.7481698989868164,349328
2007-01-26,2.6857099533081055,2.8106300830841064,2.498339891433716,2.623260021209717,2.623260021209717,129406
2007-01-29,2.560800075531006,2.623260021209717,2.248500108718872,2.248500108718872,2.248500108718872,81878
2007-01-30,2.1860499382019043,2.310960054397583,2.1235899925231934,2.248500108718872,2.248500108718872,26938
2007-01-31,2.248500108718872,2.435879945755005,2.1860499382019043,2.1860499382019043,2.1860499382019043,27634
2007-02-01,2.310960054397583,2.560800075531006,2.310960054397583,2.435879945755005,2.435879945755005,72036
2007-02-02,2.435879945755005,2.560800075531006,2.373420000076294,2.498339891433716,2.498339891433716,39686
2007-02-05,2.498339891433716,2.498339891433716,2.310960054397583,2.310960054397583,2.310960054397583,13105
2007-02-06,2.435879945755005,2.435879945755005,2.248500108718872,2.248500108718872,2.248500108718872,16331
2007-02-07,2.1860499382019043,2.310960054397583,2.1860499382019043,2.248500108718872,2.248500108718872,19973
2007-02-08,2.248500108718872,2.310960054397583,2.1860499382019043,2.310960054397583,2.310960054397583,19373
2007-02-09,2.1860499382019043,2.373420000076294,2.1860499382019043,2.373420000076294,2.373420000076294,36208
2007-02-12,2.373420000076294,2.373420000076294,2.248500108718872,2.373420000076294,2.373420000076294,8061
2007-02-13,2.373420000076294,2.498339891433716,2.1860499382019043,2.435879945755005,2.435879945755005,51044
2007-02-14,2.435879945755005,2.498339891433716,2.310960054397583,2.435879945755005,2.435879945755005,19553
2007-02-15,2.310960054397583,2.310960054397583,2.1860499382019043,2.310960054397583,2.310960054397583,23015
2007-02-16,2.248500108718872,2.373420000076294,2.1860499382019043,2.248500108718872,2.248500108718872,12288
2007-02-20,2.248500108718872,2.310960054397583,2.248500108718872,2.310960054397583,2.310960054397583,6965
